Name,URL,Options
Briefcase,https://www.world.org/reuse/briefcase,"Use for storage of children's toys.  It will fit under the bed and it is ready for travel to a
friend's house.;Give to the kids for use when playing dress up.  (Shelley);Donate to a local shelter so
that
the residents may use it for job interviews.  (Shelley);Use it for a fancy overnight bag.  (Shelley);Spruce it up, fill it with stationary, put a bow on it and then give it as a gift to a college
student.  (Shelley);Use it for a children's suitcase.;Store tools in it and keep it in the trunk of your car in case of an emergency.;Use for storage of sewing supplies or anything else."
Briefcase,https://www.world.org/reuse/briefcase,"Use for storage of children's toys.  It will fit under the bed and it is ready for travel to a
friend's house.;Give to the kids for use when playing dress up.  (Shelley);Donate to a local shelter so
that
the residents may use it for job interviews.  (Shelley);Use it for a fancy overnight bag.  (Shelley);Spruce it up, fill it with stationary, put a bow on it and then give it as a gift to a college
student.  (Shelley);Use it for a children's suitcase.;Store tools in it and keep it in the trunk of your car in case of an emergency.;Use for storage of sewing supplies or anything else."
Brooms,https://www.world.org/reuse/brooms,"Use for scrubbing garbage cans.;Use push-brooms for pushing snow off of trucks/vans without getting wet.;Insert into the soil of a large potted plant and tie the plant to it for support.  This is helpful
for
large plants which tend to droop.;Insert into the ground and tie small trees to it.  This helps to prevent sagging, wind
deformation, running over it with a lawn mower, etc.;Tie an old cloth to the handle, leaving some cloth hang free.  Rip the cloth lengthwise, and
use
it as a web beater for getting spiders out of the corners of your house.  (Gail);Use for the
body of a children's stick horse.  (Casey)"
Buckets (5-Gallon),https://www.world.org/reuse/buckets,"Fill partially with soap and water for washing your car.;Use as a garbage can for the basement or garage.;Use when picking apples, pears, etc.;Use for storage of items when camping (it is semi animal-proof).  Be sure to secure the lid.;Put a chair pad on it and use as a seat.;Use as a muck bucket for horses.  (Christine);Use for collection when weeding the garden.  When the bucket is full,
transfer the weeds to a compost pile.;Use as outdoor flower pots.  (Kevin);Fill clean buckets with water for your dogs when they are outside in the
summer.  When the water gets dirty, use it to water the plants.  (Unknown)"
Butter Packets (the individual packets you find in restaurants),https://www.world.org/reuse/butter.packets,"Take them
home, wash them out and then fill with homemade fudge.  When the fudge cools, pop it out. 
You
have
perfect fudge squares.;Use when working with small amounts of paint.;Use for starting seeds.  Just put in a little potting soil and a seed.  In a few weeks transfer it to
the ground.  (Ms. Myriah)"
Buttons,https://www.world.org/reuse/buttons,Save in case you lose one.
Calculator/Adding Machine,https://www.world.org/reuse/calculator,"Give to someone who can fix it and use/sell it.;Let kids use for playing school, store, etc."
Calendars,https://www.world.org/reuse/calendars,"Instead of buying expensive art, mat and frame the calendar pictures.;Save the torn off pieces from a day-by-day calendar and use for scrap
paper, phone messages, etc."
Candles,https://www.world.org/reuse/candles,"Melt down all of your old candles into one big, multicolored one.  (Rae);Use when
making charcoal fire starters.;Use to make matches damp-proof.;Use for
coating newspaper logs to make them burn more efficiently.  (Wendy);Use as an envelope seal.  (Shelley)"
Candles,https://www.world.org/reuse/candles,"Melt down all of your old candles into one big, multicolored one.  (Rae);Use when
making charcoal fire starters.;Use to make matches damp-proof.;Use for
coating newspaper logs to make them burn more efficiently.  (Wendy);Use as an envelope seal.  (Shelley)"
Candles,https://www.world.org/reuse/candles,"Melt down all of your old candles into one big, multicolored one.  (Rae);Use when
making charcoal fire starters.;Use to make matches damp-proof.;Use for
coating newspaper logs to make them burn more efficiently.  (Wendy);Use as an envelope seal.  (Shelley)"
Candy Wrappers,https://www.world.org/reuse/candy.wrappers,Use when making homemade candy.  Make sure they are clean and dry.  (Shelley);String the wrappers together through the center to make a party lei.  (Shelley)
Candy Foil,https://www.world.org/reuse/candy.wrappers,"Unwrap candy carefully and save the foil.  Use the foil to wrap homemade candy.;Glue to a thin piece of cardboard (or thick piece of paper), hole punch,
and sew to clothing as sequins.;Use when making homemade candy.  Make sure they are clean and dry.  (Shelley);String the wrappers together through the center to make a party lei.  (Shelley)"
Cans--Coffee,https://www.world.org/reuse/cans,"Use as a double boiler when you are melting wax for your newspaper logs.;Fill with water and keep by the fire when camping (just in case).;Storage of nuts, bolts,
small parts, etc.;Use for baking bread.  (Paul);Make a child's drum set out of coffee cans and plastic lids.  (Paul);Attach long, looped
strings to the cans and let children use as stilts.  (Casey);Use to scoop dog food out of a bag.  (Ree);Cut a hole in the lid and use it as a bank.  (Juan);Use it as a cookie jar.  (Juan);Make it into a camp stove by cutting a square into the side of the can, turn it upside-down and place a piece of
coal underneath.  (Casey);Fill with worms when going fishing.  (Casey);Decorate the can, punch 3 or 4
holes (spaced evenly) around the top rim for string, put a plant in it, and then hang it from the
ceiling.  (Sarah);Push the upside-down can into the ground where you want to place a plant
and then remove it.  The can will pull out the soil, making digging a hole easy.  (Jon's Dad);Fill partly with sand and use as an outdoor ash tray.  (Jon);Make into a votive.  (Glamour Gal)"
Cans--Coffee,https://www.world.org/reuse/cans,"Use as a double boiler when you are melting wax for your newspaper logs.;Fill with water and keep by the fire when camping (just in case).;Storage of nuts, bolts,
small parts, etc.;Use for baking bread.  (Paul);Make a child's drum set out of coffee cans and plastic lids.  (Paul);Attach long, looped
strings to the cans and let children use as stilts.  (Casey);Use to scoop dog food out of a bag.  (Ree);Cut a hole in the lid and use it as a bank.  (Juan);Use it as a cookie jar.  (Juan);Make it into a camp stove by cutting a square into the side of the can, turn it upside-down and place a piece of
coal underneath.  (Casey);Fill with worms when going fishing.  (Casey);Decorate the can, punch 3 or 4
holes (spaced evenly) around the top rim for string, put a plant in it, and then hang it from the
ceiling.  (Sarah);Push the upside-down can into the ground where you want to place a plant
and then remove it.  The can will pull out the soil, making digging a hole easy.  (Jon's Dad);Fill partly with sand and use as an outdoor ash tray.  (Jon);Make into a votive.  (Glamour Gal)"
Cans--Coffee,https://www.world.org/reuse/cans,"Use as a double boiler when you are melting wax for your newspaper logs.;Fill with water and keep by the fire when camping (just in case).;Storage of nuts, bolts,
small parts, etc.;Use for baking bread.  (Paul);Make a child's drum set out of coffee cans and plastic lids.  (Paul);Attach long, looped
strings to the cans and let children use as stilts.  (Casey);Use to scoop dog food out of a bag.  (Ree);Cut a hole in the lid and use it as a bank.  (Juan);Use it as a cookie jar.  (Juan);Make it into a camp stove by cutting a square into the side of the can, turn it upside-down and place a piece of
coal underneath.  (Casey);Fill with worms when going fishing.  (Casey);Decorate the can, punch 3 or 4
holes (spaced evenly) around the top rim for string, put a plant in it, and then hang it from the
ceiling.  (Sarah);Push the upside-down can into the ground where you want to place a plant
and then remove it.  The can will pull out the soil, making digging a hole easy.  (Jon's Dad);Fill partly with sand and use as an outdoor ash tray.  (Jon);Make into a votive.  (Glamour Gal)"
Cans--Coffee,https://www.world.org/reuse/cans,"Use as a double boiler when you are melting wax for your newspaper logs.;Fill with water and keep by the fire when camping (just in case).;Storage of nuts, bolts,
small parts, etc.;Use for baking bread.  (Paul);Make a child's drum set out of coffee cans and plastic lids.  (Paul);Attach long, looped
strings to the cans and let children use as stilts.  (Casey);Use to scoop dog food out of a bag.  (Ree);Cut a hole in the lid and use it as a bank.  (Juan);Use it as a cookie jar.  (Juan);Make it into a camp stove by cutting a square into the side of the can, turn it upside-down and place a piece of
coal underneath.  (Casey);Fill with worms when going fishing.  (Casey);Decorate the can, punch 3 or 4
holes (spaced evenly) around the top rim for string, put a plant in it, and then hang it from the
ceiling.  (Sarah);Push the upside-down can into the ground where you want to place a plant
and then remove it.  The can will pull out the soil, making digging a hole easy.  (Jon's Dad);Fill partly with sand and use as an outdoor ash tray.  (Jon);Make into a votive.  (Glamour Gal)"
